Date,State,Total,Category,lag_1,lag_4,lag_12,rolling_mean_4,rolling_std_4,day_of_week,month,quarter,week_of_year,year,is_holiday,month_sin,month_cos,state_encoded
2022-05-01,Kentucky,167081329.26666665,Beverages,164162639.39999998,166050731.36666667,150078555.8,167299756.7,2409885.436726071,6,5,2,17,2022,0,0.49999999999999994,-0.8660254037844387,12
2022-05-08,Kentucky,170000019.13333336,Beverages,167081329.26666665,168001929.8333333,152843858.6,167799279.02499998,2782260.672033683,6,5,2,18,2022,0,0.49999999999999994,-0.8660254037844387,12
2022-05-15,Kentucky,172918709.00000003,Beverages,170000019.13333336,169953128.29999998,145625623.6,168540674.20000002,3768012.415447245,6,5,2,19,2022,0,0.49999999999999994,-0.8660254037844387,12
2022-05-22,Kentucky,180195377.8,Beverages,172918709.00000003,164162639.39999998,156479215.79999998,172548858.8,5627210.8198179025,6,5,2,20,2022,0,0.49999999999999994,-0.8660254037844387,12
2022-05-29,Kentucky,175426518.6,Beverages,180195377.8,167081329.26666665,159230215.95,174635156.13333336,4319452.330500373,6,5,2,21,2022,0,0.49999999999999994,-0.8660254037844387,12
2022-06-05,Kentucky,177510754.03333333,Beverages,175426518.6,170000019.13333336,161981216.1,176512839.85833335,3090565.6923175734,6,6,2,22,2022,0,1.2246467991473532e-16,-1.0,12
2022-06-12,Kentucky,179594989.46666667,Beverages,177510754.03333333,172918709.00000003,163477368.89999998,178181909.97500002,2167446.9051180994,6,6,2,23,2022,0,1.2246467991473532e-16,-1.0,12
2022-06-19,Kentucky,181679224.9,Beverages,179594989.46666667,180195377.8,164099532.9,178552871.75,2690736.3742905636,6,6,2,24,2022,0,1.2246467991473532e-16,-1.0,12
2022-06-26,Kentucky,178023499.70000002,Beverages,181679224.9,175426518.6,166050731.36666667,179202117.02500004,1874411.8853796846,6,6,2,25,2022,0,1.2246467991473532e-16,-1.0,12
2022-07-03,Kentucky,177616920.46666667,Beverages,178023499.70000002,177510754.03333333,168001929.8333333,179228658.63333333,1842966.9267459682,6,7,3,26,2022,0,-0.4999999999999997,-0.8660254037844388,12
2022-07-10,Kentucky,177210341.23333335,Beverages,177616920.46666667,179594989.46666667,169953128.29999998,178632496.575,2058101.983847065,6,7,3,27,2022,0,-0.4999999999999997,-0.8660254037844388,12
2022-07-17,Kentucky,176803762.0,Beverages,177210341.23333335,181679224.9,164162639.39999998,177413630.85,524891.5331984041,6,7,3,28,2022,0,-0.4999999999999997,-0.8660254037844388,12
2022-07-24,Kentucky,175521543.0,Beverages,176803762.0,178023499.70000002,167081329.26666665,176788141.675,907311.5875337373,6,7,3,29,2022,0,-0.4999999999999997,-0.8660254037844388,12
2022-07-31,Kentucky,176939926.7,Beverages,175521543.0,177616920.46666667,170000019.13333336,176618893.23333332,750827.8140138522,6,7,3,30,2022,0,-0.4999999999999997,-0.8660254037844388,12
2022-08-07,Kentucky,179686782.05,Beverages,176939926.7,177210341.23333335,172918709.00000003,177238003.4375,1753108.524307744,6,8,3,31,2022,0,-0.8660254037844385,-0.5000000000000004,12
2022-08-14,Kentucky,182433637.4,Beverages,179686782.05,176803762.0,180195377.8,178645472.2875,3060628.523977876,6,8,3,32,2022,0,-0.8660254037844385,-0.5000000000000004,12
2022-08-21,Kentucky,178715626.79999998,Beverages,182433637.4,175521543.0,175426518.6,179443993.23749998,2294761.099935307,6,8,3,33,2022,0,-0.8660254037844385,-0.5000000000000004,12
2022-08-28,Kentucky,180785746.2,Beverages,178715626.79999998,176939926.7,177510754.03333333,180405448.1125,1594799.4021018948,6,8,3,34,2022,0,-0.8660254037844385,-0.5000000000000004,12
2022-09-04,Kentucky,179273265.03333333,Beverages,180785746.2,179686782.05,179594989.46666667,180302068.85833332,1668608.5953499884,6,9,3,35,2022,0,-1.0,-1.8369701987210297e-16,12
2022-09-11,Kentucky,177760783.86666664,Beverages,179273265.03333333,182433637.4,181679224.9,179133855.475,1266019.8600968365,6,9,3,36,2022,0,-1.0,-1.8369701987210297e-16,12
2022-09-18,Kentucky,176248302.7,Beverages,177760783.86666664,178715626.79999998,178023499.70000002,178517024.45,1952604.7899824071,6,9,3,37,2022,0,-1.0,-1.8369701987210297e-16,12
2022-09-25,Kentucky,175430228.10000002,Beverages,176248302.7,180785746.2,177616920.46666667,177178144.92499998,1697921.886226449,6,9,3,38,2022,0,-1.0,-1.8369701987210297e-16,12
2022-10-02,Kentucky,173296429.76666668,Beverages,175430228.10000002,179273265.03333333,177210341.23333335,175683936.10833335,1861572.8606078688,6,10,4,39,2022,0,-0.8660254037844386,0.5000000000000001,12
2022-10-09,Kentucky,171162631.43333334,Beverages,173296429.76666668,177760783.86666664,176803762.0,174034398.0,2283371.4850021685,6,10,4,40,2022,0,-0.8660254037844386,0.5000000000000001,12
2022-10-16,Kentucky,169028833.1,Beverages,171162631.43333334,176248302.7,175521543.0,172229530.60000002,2754721.803053974,6,10,4,41,2022,0,-0.8660254037844386,0.5000000000000001,12
2022-10-23,Kentucky,164783226.7,Beverages,169028833.1,175430228.10000002,176939926.7,169567780.25,3634501.076186953,6,10,4,42,2022,0,-0.8660254037844386,0.5000000000000001,12
2022-10-30,Kentucky,161908388.2,Beverages,164783226.7,173296429.76666668,179686782.05,166720769.85833332,4162146.116882754,6,10,4,43,2022,0,-0.8660254037844386,0.5000000000000001,12
2022-11-06,Kentucky,163374104.35,Beverages,161908388.2,171162631.43333334,182433637.4,164773638.08749998,3070023.2429141863,6,11,4,44,2022,0,-0.5000000000000004,0.8660254037844384,12
2022-11-13,Kentucky,164839820.5,Beverages,163374104.35,169028833.1,178715626.79999998,163726384.9375,1388748.4788687003,6,11,4,45,2022,0,-0.5000000000000004,0.8660254037844384,12
